date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:42	64887/64887	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a825-fd77%22	https://graygrids.com/demos/themes/margo/	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index.html	(from )
12:46:42	69/69	---MCZ	200	added ('OK')	text/plain	date:Fri,%2008%20Jan%202016%2017:46:42%20GMT	https://graygrids.com/robots.txt		(from )
12:46:42	122540/122540	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848ef-1deac%22	https://graygrids.com/demos/themes/margo/asset/css/bootstrap.min.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/asset/css/bootstrap.min.css	(from https://graygrids.com/demos/themes/margo/)
12:46:42	26711/26711	---MCZ	200	added ('OK')	text/css	etag:W/%2255d8490b-6857%22	https://graygrids.com/demos/themes/margo/css/font-awesome.min.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/font-awesome.min.css	(from https://graygrids.com/demos/themes/margo/)
12:46:43	3184/3184	---MCZ	200	added ('OK')	text/css	etag:W/%2255d8490d-c70%22	https://graygrids.com/demos/themes/margo/css/slicknav.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/slicknav.css	(from https://graygrids.com/demos/themes/margo/)
12:46:43	117426/117426	---MCZ	200	added ('OK')	text/css	etag:W/%2255d8490f-1cab2%22	https://graygrids.com/demos/themes/margo/css/style.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/style.css	(from https://graygrids.com/demos/themes/margo/)
12:46:43	7378/7378	---MCZ	200	added ('OK')	text/css	etag:W/%2255d8490c-1cd2%22	https://graygrids.com/demos/themes/margo/css/responsive.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/responsive.css	(from https://graygrids.com/demos/themes/margo/)
12:46:44	67721/67721	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848ff-10889%22	https://graygrids.com/demos/themes/margo/css/animate.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/animate.css	(from https://graygrids.com/demos/themes/margo/)
12:46:44	6899/6899	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848fa-1af3%22	https://graygrids.com/demos/themes/margo/css/colors/red.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/red.css	(from https://graygrids.com/demos/themes/margo/)
12:46:44	6912/6912	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848f6-1b00%22	https://graygrids.com/demos/themes/margo/css/colors/jade.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/jade.css	(from https://graygrids.com/demos/themes/margo/)
12:46:44	6902/6902	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848f5-1af6%22	https://graygrids.com/demos/themes/margo/css/colors/green.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/green.css	(from https://graygrids.com/demos/themes/margo/)
12:46:44	6907/6907	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848f3-1afb%22	https://graygrids.com/demos/themes/margo/css/colors/blue.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/blue.css	(from https://graygrids.com/demos/themes/margo/)
12:46:45	6904/6904	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848f2-1af8%22	https://graygrids.com/demos/themes/margo/css/colors/beige.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/beige.css	(from https://graygrids.com/demos/themes/margo/)
12:46:45	6902/6902	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848f3-1af6%22	https://graygrids.com/demos/themes/margo/css/colors/cyan.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/cyan.css	(from https://graygrids.com/demos/themes/margo/)
12:46:45	6896/6896	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848f7-1af0%22	https://graygrids.com/demos/themes/margo/css/colors/orange.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/orange.css	(from https://graygrids.com/demos/themes/margo/)
12:46:45	6900/6900	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848f8-1af4%22	https://graygrids.com/demos/themes/margo/css/colors/peach.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/peach.css	(from https://graygrids.com/demos/themes/margo/)
12:46:45	6901/6901	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848f8-1af5%22	https://graygrids.com/demos/themes/margo/css/colors/pink.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/pink.css	(from https://graygrids.com/demos/themes/margo/)
12:46:46	6900/6900	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848f9-1af4%22	https://graygrids.com/demos/themes/margo/css/colors/purple.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/purple.css	(from https://graygrids.com/demos/themes/margo/)
12:46:46	6902/6902	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848fb-1af6%22	https://graygrids.com/demos/themes/margo/css/colors/sky-blue.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/sky-blue.css	(from https://graygrids.com/demos/themes/margo/)
12:46:46	6869/6869	---MCZ	200	added ('OK')	text/css	etag:W/%2255d848fd-1ad5%22	https://graygrids.com/demos/themes/margo/css/colors/yellow.css	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/css/colors/yellow.css	(from https://graygrids.com/demos/themes/margo/)
12:46:46	84345/84345	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a86-14979%22	https://graygrids.com/demos/themes/margo/js/jquery-2.1.4.min.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery-2.1.4.min.js	(from https://graygrids.com/demos/themes/margo/)
12:46:47	7199/7199	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a8f-1c1f%22	https://graygrids.com/demos/themes/margo/js/jquery.migrate.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.migrate.js	(from https://graygrids.com/demos/themes/margo/)
12:46:47	14271/14271	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a99-37bf%22	https://graygrids.com/demos/themes/margo/js/modernizrr.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/modernizrr.js	(from https://graygrids.com/demos/themes/margo/)
12:46:47	36816/36816	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d848f0-8fd0%22	https://graygrids.com/demos/themes/margo/asset/js/bootstrap.min.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/asset/js/bootstrap.min.js	(from https://graygrids.com/demos/themes/margo/)
12:46:47	2781/2781	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a8b-add%22	https://graygrids.com/demos/themes/margo/js/jquery.fitvids.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.fitvids.js	(from https://graygrids.com/demos/themes/margo/)
12:46:47	14916/14916	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a9c-3a44%22	https://graygrids.com/demos/themes/margo/js/owl.carousel.min.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/owl.carousel.min.js	(from https://graygrids.com/demos/themes/margo/)
12:46:48	6775/6775	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a9b-1a77%22	https://graygrids.com/demos/themes/margo/js/nivo-lightbox.min.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/nivo-lightbox.min.js	(from https://graygrids.com/demos/themes/margo/)
12:46:48	15965/15965	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a8d-3e5d%22	https://graygrids.com/demos/themes/margo/js/jquery.isotope.min.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.isotope.min.js	(from https://graygrids.com/demos/themes/margo/)
12:46:48	3337/3337	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a88-d09%22	https://graygrids.com/demos/themes/margo/js/jquery.appear.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.appear.js	(from https://graygrids.com/demos/themes/margo/)
12:46:48	2621/2621	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a84-a3d%22	https://graygrids.com/demos/themes/margo/js/count-to.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/count-to.js	(from https://graygrids.com/demos/themes/margo/)
12:46:49	7117/7117	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a95-1bcd%22	https://graygrids.com/demos/themes/margo/js/jquery.textillate.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.textillate.js	(from https://graygrids.com/demos/themes/margo/)
12:46:49	1715/1715	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a8e-6b3%22	https://graygrids.com/demos/themes/margo/js/jquery.lettering.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.lettering.js	(from https://graygrids.com/demos/themes/margo/)
12:46:49	3736/3736	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a8a-e98%22	https://graygrids.com/demos/themes/margo/js/jquery.easypiechart.min.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.easypiechart.min.js	(from https://graygrids.com/demos/themes/margo/)
12:46:49	57983/57983	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a93-e27f%22	https://graygrids.com/demos/themes/margo/js/jquery.nicescroll.min.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.nicescroll.min.js	(from https://graygrids.com/demos/themes/margo/)
12:46:50	1770/1770	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a93-6ea%22	https://graygrids.com/demos/themes/margo/js/jquery.parallax.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.parallax.js	(from https://graygrids.com/demos/themes/margo/)
12:46:50	143313/143313	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a98-22fd1%22	https://graygrids.com/demos/themes/margo/js/mediaelement-and-player.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/mediaelement-and-player.js	(from https://graygrids.com/demos/themes/margo/)
12:46:50	16748/16748	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d84a94-416c%22	https://graygrids.com/demos/themes/margo/js/jquery.slicknav.js	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/js/jquery.slicknav.js	(from https://graygrids.com/demos/themes/margo/)
12:46:50	64887/64887	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a825-fd77%22	https://graygrids.com/demos/themes/margo/index.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-2.html	(from https://graygrids.com/demos/themes/margo/)
12:46:51	2045/2045	---M--	200	added ('OK')	image/png	etag:%2255d849fb-7fd%22	https://graygrids.com/demos/themes/margo/images/margo.png	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/margo.png	(from https://graygrids.com/demos/themes/margo/)
12:46:52	44690/44690	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a81d-ae92%22	https://graygrids.com/demos/themes/margo/index-01.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-01.html	(from https://graygrids.com/demos/themes/margo/)
12:46:52	42701/42701	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a81e-a6cd%22	https://graygrids.com/demos/themes/margo/index-02.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-02.html	(from https://graygrids.com/demos/themes/margo/)
12:46:52	45656/45656	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a81f-b258%22	https://graygrids.com/demos/themes/margo/index-03.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-03.html	(from https://graygrids.com/demos/themes/margo/)
12:46:52	46465/46465	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a820-b581%22	https://graygrids.com/demos/themes/margo/index-04.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-04.html	(from https://graygrids.com/demos/themes/margo/)
12:46:52	39788/39788	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a822-9b6c%22	https://graygrids.com/demos/themes/margo/index-05.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-05.html	(from https://graygrids.com/demos/themes/margo/)
12:46:53	39943/39943	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a823-9c07%22	https://graygrids.com/demos/themes/margo/index-06.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-06.html	(from https://graygrids.com/demos/themes/margo/)
12:46:53	48456/48456	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a824-bd48%22	https://graygrids.com/demos/themes/margo/index-07.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-07.html	(from https://graygrids.com/demos/themes/margo/)
12:46:53	38763/38763	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a814-976b%22	https://graygrids.com/demos/themes/margo/about.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/about.html	(from https://graygrids.com/demos/themes/margo/)
12:46:53	38007/38007	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a830-9477%22	https://graygrids.com/demos/themes/margo/services.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/services.html	(from https://graygrids.com/demos/themes/margo/)
12:46:53	34522/34522	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a82e-86da%22	https://graygrids.com/demos/themes/margo/right-sidebar.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/right-sidebar.html	(from https://graygrids.com/demos/themes/margo/)
12:46:54	33952/33952	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a829-84a0%22	https://graygrids.com/demos/themes/margo/left-sidebar.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/left-sidebar.html	(from https://graygrids.com/demos/themes/margo/)
12:46:54	24659/24659	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a813-6053%22	https://graygrids.com/demos/themes/margo/404.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/404.html	(from https://graygrids.com/demos/themes/margo/)
12:46:54	37972/37972	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a834-9454%22	https://graygrids.com/demos/themes/margo/tabs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/tabs.html	(from https://graygrids.com/demos/themes/margo/)
12:46:54	36514/36514	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a81b-8ea2%22	https://graygrids.com/demos/themes/margo/buttons.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/buttons.html	(from https://graygrids.com/demos/themes/margo/)
12:46:55	28608/28608	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a817-6fc0%22	https://graygrids.com/demos/themes/margo/action-box.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/action-box.html	(from https://graygrids.com/demos/themes/margo/)
12:46:55	33434/33434	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a835-829a%22	https://graygrids.com/demos/themes/margo/testimonials.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/testimonials.html	(from https://graygrids.com/demos/themes/margo/)
12:46:55	39876/39876	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a827-9bc4%22	https://graygrids.com/demos/themes/margo/latest-posts.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/latest-posts.html	(from https://graygrids.com/demos/themes/margo/)
12:46:55	43185/43185	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a828-a8b1%22	https://graygrids.com/demos/themes/margo/latest-projects.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/latest-projects.html	(from https://graygrids.com/demos/themes/margo/)
12:46:55	29724/29724	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a82d-741c%22	https://graygrids.com/demos/themes/margo/pricing.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/pricing.html	(from https://graygrids.com/demos/themes/margo/)
12:46:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:46:56%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/)
12:46:56	39979/39979	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a816-9c2b%22	https://graygrids.com/demos/themes/margo/accordion-toggles.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/accordion-toggles.html	(from https://graygrids.com/demos/themes/margo/)
12:46:56	29584/29584	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a82b-7390%22	https://graygrids.com/demos/themes/margo/portfolio-3.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/portfolio-3.html	(from https://graygrids.com/demos/themes/margo/)
12:46:56	29549/29549	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a82a-736d%22	https://graygrids.com/demos/themes/margo/portfolio-2.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/portfolio-2.html	(from https://graygrids.com/demos/themes/margo/)
12:46:57	29548/29548	---MCZ	200	added ('OK')	text/html	etag:W/%2255e9a82c-736c%22	https://graygrids.com/demos/themes/margo/portfolio-4.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/portfolio-4.html	(from https://graygrids.com/demos/themes/margo/)
